GEOID,NAMELSAD,population,tract_area_sq_mi,light_duty_vehicles_population_weighted,ev_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_population_weighted,is_benchmark_20to100,is_above_standard_gt100,is_below_standard_lt20,application_group,predicted_target_evse_count,current_total_evse,planning_gap_evse_non_benchmark_only,planning_gap_bin,gap_map_class,benchmark_map_class
06071012002,Census Tract 120.02,5361,5.24,2981.45,40.85,2.68,False,False,True,below_standard_gap_application,81.0,8.0,73.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06071012101,Census Tract 121.01,7399,39.99,4796.98,123.71,2.08,False,False,True,below_standard_gap_application,149.0,10.0,139.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06071012103,Census Tract 121.03,3539,54.79,2256.55,22.38,0.0,False,False,True,below_standard_gap_application,63.0,0.0,63.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06071009913,Census Tract 99.13,5875,4.71,3612.54,90.47,4.98,False,False,True,below_standard_gap_application,101.0,18.0,83.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06071010422,Census Tract 104.22,1853,13.01,1140.15,25.71,0.0,False,False,True,below_standard_gap_application,44.0,0.0,44.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06071010420,Census Tract 104.20,3829,37.6,2367.9,69.71,5.91,False,False,True,below_standard_gap_application,66.0,14.0,52.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06071010803,Census Tract 108.03,3195,2.25,4298.22,109.72,0.0,False,False,True,below_standard_gap_application,123.0,0.0,123.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06071011205,Census Tract 112.05,1609,1.09,1665.7,33.66,12.61,False,False,True,below_standard_gap_application,52.0,21.0,31.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06071010419,Census Tract 104.19,3388,25.26,2062.69,61.55,0.0,False,False,True,below_standard_gap_application,60.0,0.0,60.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06071002703,Census Tract 27.03,6098,0.76,5368.5,181.66,0.0,False,False,True,below_standard_gap_application,179.0,0.0,179.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06071009201,Census Tract 92.01,5287,13.06,3767.29,133.98,0.27,False,False,True,below_standard_gap_application,106.0,1.0,105.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06071004603,Census Tract 46.03,7117,1.65,4298.56,100.11,0.0,False,False,True,below_standard_gap_application,126.0,0.0,126.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06071011101,Census Tract 111.01,3954,31.41,4072.29,123.88,0.0,False,False,True,below_standard_gap_application,115.0,0.0,115.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06071025000,Census Tract 250,8445,1070.0,2282.0,93.0,0.0,False,False,True,below_standard_gap_application,67.0,0.0,67.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06071012700,Census Tract 127,4235,10.35,3517.7,197.58,4.55,False,False,True,below_standard_gap_application,98.0,16.0,82.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06071012400,Census Tract 124,2732,3.39,1980.87,42.06,30.29,True,False,False,benchmark_training_standard,58.0,60.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06071012500,Census Tract 125,4804,1.68,3163.34,65.16,0.63,False,False,True,below_standard_gap_application,86.0,2.0,84.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06023000400,Census Tract 4,3963,2.74,2877.01,80.11,0.0,False,False,True,below_standard_gap_application,78.0,0.0,78.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06001406100,Census Tract 4061,5810,0.74,3169.89,103.79,0.95,False,False,True,below_standard_gap_application,87.0,3.0,84.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06111000701,Census Tract 7.01,7432,0.55,5251.66,125.36,0.76,False,False,True,below_standard_gap_application,172.0,4.0,168.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06111003801,Census Tract 38.01,5001,0.37,3846.38,70.44,0.0,False,False,True,below_standard_gap_application,107.0,0.0,107.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06111005205,Census Tract 52.05,8350,4.45,6982.75,413.31,0.0,False,False,True,below_standard_gap_application,312.0,0.0,312.0,251-500,Gap 251-500 EVSE,"0 EVSE / 1,000 vehicles"
06111003010,Census Tract 30.10,2940,0.3,2014.91,77.12,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06111000304,Census Tract 3.04,4492,17.33,3804.19,116.75,0.0,False,False,True,below_standard_gap_application,106.0,0.0,106.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06023011100,Census Tract 111,4763,117.81,4958.65,69.79,0.4,False,False,True,below_standard_gap_application,153.0,2.0,151.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06023000800,Census Tract 8,4846,9.58,3832.93,118.32,0.26,False,False,True,below_standard_gap_application,108.0,1.0,107.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06023010102,Census Tract 101.02,2192,785.75,2384.32,39.4,2.1,False,False,True,below_standard_gap_application,66.0,5.0,61.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06023010502,Census Tract 105.02,5844,11.32,4982.18,191.32,0.0,False,False,True,below_standard_gap_application,158.0,0.0,158.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06023001200,Census Tract 12,4998,252.44,1003.28,34.78,11.96,False,False,True,below_standard_gap_application,43.0,12.0,31.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06023000200,Census Tract 2,6038,1.43,4701.46,114.77,3.4,False,False,True,below_standard_gap_application,143.0,16.0,127.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06023000900,Census Tract 9,5305,24.86,3658.72,176.2,0.0,False,False,True,below_standard_gap_application,103.0,0.0,103.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06023010400,Census Tract 104,3828,15.12,3173.6,125.99,0.0,False,False,True,below_standard_gap_application,87.0,0.0,87.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06023011200,Census Tract 112,3123,396.05,1894.53,31.81,3.69,False,False,True,below_standard_gap_application,56.0,7.0,49.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06037573002,Census Tract 5730.02,3282,0.13,2014.23,79.18,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037400205,Census Tract 4002.05,2482,9.22,1714.18,153.77,0.0,False,False,True,below_standard_gap_application,54.0,0.0,54.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037552900,Census Tract 5529,6937,0.51,5049.61,162.38,0.0,False,False,True,below_standard_gap_application,162.0,0.0,162.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037242300,Census Tract 2423,4517,0.24,2695.02,36.17,0.37,False,False,True,below_standard_gap_application,74.0,1.0,73.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037535503,Census Tract 5355.03,2513,0.12,1653.56,32.17,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037534201,Census Tract 5342.01,4070,0.2,2523.49,44.28,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06023000100,Census Tract 1,4582,2.34,3656.41,85.06,1.09,False,False,True,below_standard_gap_application,101.0,4.0,97.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06023010200,Census Tract 102,2854,255.24,2334.14,140.54,12.0,False,False,True,below_standard_gap_application,66.0,28.0,38.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06023000300,Census Tract 3,5863,1.19,4256.34,118.52,0.0,False,False,True,below_standard_gap_application,124.0,0.0,124.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06023010800,Census Tract 108,5113,48.32,2110.59,39.45,7.58,False,False,True,below_standard_gap_application,61.0,16.0,45.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06023010300,Census Tract 103,2936,250.86,1963.39,61.66,7.64,False,False,True,below_standard_gap_application,58.0,15.0,43.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06023010600,Census Tract 106,2157,81.41,1237.09,38.73,0.0,False,False,True,below_standard_gap_application,45.0,0.0,45.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06019005512,Census Tract 55.12,6194,1.8,4922.95,198.65,1.63,False,False,True,below_standard_gap_application,155.0,8.0,147.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06019005513,Census Tract 55.13,2703,1.02,2106.43,75.12,2.85,False,False,True,below_standard_gap_application,61.0,6.0,55.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019005514,Census Tract 55.14,4198,1.04,3220.19,112.2,2.79,False,False,True,below_standard_gap_application,88.0,9.0,79.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019007002,Census Tract 70.02,4831,0.74,3318.66,36.03,1.21,False,False,True,below_standard_gap_application,90.0,4.0,86.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019007003,Census Tract 70.03,7282,3.09,5113.19,59.61,0.0,False,False,True,below_standard_gap_application,163.0,0.0,163.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06019005602,Census Tract 56.02,4922,1.24,2832.29,49.31,3.53,False,False,True,below_standard_gap_application,77.0,10.0,67.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019007202,Census Tract 72.02,5645,2.06,4323.21,89.32,0.46,False,False,True,below_standard_gap_application,126.0,2.0,124.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06047000504,Census Tract 5.04,6433,2.7,4609.97,49.89,0.0,False,False,True,below_standard_gap_application,138.0,0.0,138.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047000602,Census Tract 6.02,3920,0.51,2484.51,49.28,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047000603,Census Tract 6.03,6175,1.58,3943.51,75.9,0.0,False,False,True,below_standard_gap_application,112.0,0.0,112.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047000701,Census Tract 7.01,3379,0.58,2141.62,42.48,0.0,False,False,True,below_standard_gap_application,61.0,0.0,61.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047000702,Census Tract 7.02,6487,8.86,4111.49,81.55,1.46,False,False,True,below_standard_gap_application,118.0,6.0,112.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06047000801,Census Tract 8.01,5955,1.3,3774.3,74.86,0.0,False,False,True,below_standard_gap_application,106.0,0.0,106.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06019005408,Census Tract 54.08,1716,1.91,608.25,13.77,23.02,True,False,False,benchmark_training_standard,37.0,14.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06037541700,Census Tract 5417,5410,0.54,3566.76,53.69,0.0,False,False,True,below_standard_gap_application,98.0,0.0,98.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037533603,Census Tract 5336.03,5897,0.31,3656.27,64.15,0.0,False,False,True,below_standard_gap_application,102.0,0.0,102.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037980015,Census Tract 9800.15,1392,2.09,950.34,43.18,9.47,False,False,True,below_standard_gap_application,41.0,9.0,32.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06029004402,Census Tract 44.02,4909,0.72,2766.36,27.63,1.45,False,False,True,below_standard_gap_application,76.0,4.0,72.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06047000802,Census Tract 8.02,5417,0.9,3433.32,68.1,0.0,False,False,True,below_standard_gap_application,94.0,0.0,94.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06085501402,Census Tract 5014.02,2703,0.2,2017.08,72.74,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001003,Census Tract 10.03,4855,0.75,3320.74,76.37,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019004303,Census Tract 43.03,5055,1.48,3688.41,149.8,0.0,False,False,True,below_standard_gap_application,103.0,0.0,103.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06005000102,Census Tract 1.02,2208,179.21,1279.25,16.64,0.0,False,False,True,below_standard_gap_application,46.0,0.0,46.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06005000303,Census Tract 3.03,7240,52.9,5749.16,95.16,0.7,False,False,True,below_standard_gap_application,201.0,4.0,197.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06005000101,Census Tract 1.01,4416,24.33,5503.01,70.61,0.0,False,False,True,below_standard_gap_application,182.0,0.0,182.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06005000304,Census Tract 3.04,4841,60.68,3712.37,58.91,0.0,False,False,True,below_standard_gap_application,103.0,0.0,103.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047001401,Census Tract 14.01,3686,0.68,2222.36,57.46,0.0,False,False,True,below_standard_gap_application,63.0,0.0,63.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001402,Census Tract 14.02,4622,1.9,2786.69,72.05,0.0,False,False,True,below_standard_gap_application,76.0,0.0,76.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001501,Census Tract 15.01,2815,2.53,1865.53,23.76,0.0,False,False,True,below_standard_gap_application,56.0,0.0,56.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001601,Census Tract 16.01,5067,0.82,3350.56,40.35,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06029004901,Census Tract 49.01,5476,0.56,3238.66,34.2,0.0,False,False,True,below_standard_gap_application,88.0,0.0,88.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019005405,Census Tract 54.05,5287,0.75,2700.41,61.05,0.0,False,False,True,below_standard_gap_application,74.0,0.0,74.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019005504,Census Tract 55.04,2497,0.97,1932.57,174.8,0.0,False,False,True,below_standard_gap_application,58.0,0.0,58.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037262601,Census Tract 2626.01,3446,1.4,2699.95,585.42,0.0,False,False,True,below_standard_gap_application,78.0,0.0,78.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073010015,Census Tract 100.15,5159,15.63,4775.27,147.26,1.47,False,False,True,below_standard_gap_application,146.0,7.0,139.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06073020810,Census Tract 208.10,5005,15.06,4241.24,163.08,0.0,False,False,True,below_standard_gap_application,123.0,0.0,123.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073021900,Census Tract 219,5794,3.67,2871.69,56.85,4.88,False,False,True,below_standard_gap_application,79.0,14.0,65.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06073020026,Census Tract 200.26,4447,1.48,3338.3,343.5,5.99,False,False,True,below_standard_gap_application,94.0,20.0,74.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06073020028,Census Tract 200.28,3571,0.18,2821.11,164.57,0.0,False,False,True,below_standard_gap_application,77.0,0.0,77.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073013421,Census Tract 134.21,4150,0.96,3326.9,126.96,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073020811,Census Tract 208.11,5960,18.53,5050.51,194.2,0.0,False,False,True,below_standard_gap_application,161.0,0.0,161.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073021206,Census Tract 212.06,3034,16.54,2346.03,99.44,0.0,False,False,True,below_standard_gap_application,66.0,0.0,66.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073017051,Census Tract 170.51,4904,0.96,3812.91,397.1,0.0,False,False,True,below_standard_gap_application,111.0,0.0,111.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073017109,Census Tract 171.09,6290,1.7,5015.97,648.48,1.99,False,False,True,below_standard_gap_application,169.0,10.0,159.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06019005507,Census Tract 55.07,6355,1.0,4124.22,199.16,0.0,False,False,True,below_standard_gap_application,120.0,0.0,120.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06029005402,Census Tract 54.02,5256,2.02,4036.03,77.02,0.0,False,False,True,below_standard_gap_application,114.0,0.0,114.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047001004,Census Tract 10.04,3807,0.79,2595.08,59.87,0.0,False,False,True,below_standard_gap_application,71.0,0.0,71.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001005,Census Tract 10.05,2297,1.09,1573.48,36.13,0.64,False,False,True,below_standard_gap_application,51.0,1.0,50.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06047001101,Census Tract 11.01,6240,0.94,3762.21,97.27,0.0,False,False,True,below_standard_gap_application,106.0,0.0,106.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06071008402,Census Tract 84.02,5737,1.0,3372.84,158.34,0.0,False,False,True,below_standard_gap_application,94.0,0.0,94.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06071008404,Census Tract 84.04,3393,0.5,1994.78,93.65,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06071008800,Census Tract 88,6707,1.22,5413.05,175.29,0.0,False,False,True,below_standard_gap_application,182.0,0.0,182.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047001200,Census Tract 12,5464,1.64,3294.35,85.17,0.0,False,False,True,below_standard_gap_application,90.0,0.0,90.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001301,Census Tract 13.01,3524,0.99,2124.68,54.93,0.94,False,False,True,below_standard_gap_application,61.0,2.0,59.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06047001302,Census Tract 13.02,3121,0.63,1881.71,48.65,6.38,False,False,True,below_standard_gap_application,56.0,12.0,44.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06033000502,Census Tract 5.02,2477,9.94,2536.39,30.06,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06047001700,Census Tract 17,7387,1.51,4724.63,79.74,0.0,False,False,True,below_standard_gap_application,145.0,0.0,145.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06047001801,Census Tract 18.01,4674,6.97,2818.04,72.86,9.23,False,False,True,below_standard_gap_application,77.0,26.0,51.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06047002201,Census Tract 22.01,6491,2.06,4910.81,106.4,0.0,False,False,True,below_standard_gap_application,153.0,0.0,153.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073019809,Census Tract 198.09,4372,1.13,3438.88,200.25,0.0,False,False,True,below_standard_gap_application,95.0,0.0,95.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073020029,Census Tract 200.29,7007,2.11,5361.44,460.91,2.05,False,False,True,below_standard_gap_application,186.0,11.0,175.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06073020309,Census Tract 203.09,4528,1.09,3673.61,204.88,0.54,False,False,True,below_standard_gap_application,103.0,2.0,101.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06073021205,Census Tract 212.05,7108,3.84,5681.55,240.82,0.7,False,False,True,below_standard_gap_application,200.0,4.0,196.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06071003506,Census Tract 35.06,5166,0.63,3825.0,68.43,0.0,False,False,True,below_standard_gap_application,107.0,0.0,107.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06071000404,Census Tract 4.04,5327,1.08,4238.73,250.78,0.47,False,False,True,below_standard_gap_application,125.0,2.0,123.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06037300100,Census Tract 3001,6148,1.78,4763.79,539.37,0.0,False,False,True,below_standard_gap_application,154.0,0.0,154.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073000400,Census Tract 4,4315,0.45,3043.18,297.61,14.46,False,False,True,below_standard_gap_application,85.0,44.0,41.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06073000500,Census Tract 5,2983,0.43,2094.29,147.28,0.0,False,False,True,below_standard_gap_application,61.0,0.0,61.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073000600,Census Tract 6,3221,0.36,2271.54,221.64,2.2,False,False,True,below_standard_gap_application,65.0,5.0,60.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037300501,Census Tract 3005.01,2774,0.49,2139.64,229.13,0.0,False,False,True,below_standard_gap_application,62.0,0.0,62.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06111002700,Census Tract 27,4721,0.68,3914.42,192.76,4.6,False,False,True,below_standard_gap_application,111.0,18.0,93.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06111002800,Census Tract 28,6672,6.46,5255.32,261.6,2.47,False,False,True,below_standard_gap_application,175.0,13.0,162.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06111003608,Census Tract 36.08,3351,0.38,2802.6,126.3,0.0,False,False,True,below_standard_gap_application,77.0,0.0,77.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06111003700,Census Tract 37,5971,0.4,4593.47,82.39,0.0,False,False,True,below_standard_gap_application,138.0,0.0,138.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06083003102,Census Tract 31.02,3019,199.02,2216.39,70.93,0.0,False,False,True,below_standard_gap_application,63.0,0.0,63.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06083001704,Census Tract 17.04,3081,2.49,2618.64,129.23,1.15,False,False,True,below_standard_gap_application,72.0,3.0,69.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06083980100,Census Tract 9801,5,300.8,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06083990000,Census Tract 9900,0,928.78,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06073003103,Census Tract 31.03,6442,0.79,5174.21,140.64,0.0,False,False,True,below_standard_gap_application,167.0,0.0,167.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073003105,Census Tract 31.05,4870,0.47,3911.58,106.32,0.0,False,False,True,below_standard_gap_application,110.0,0.0,110.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06053010202,Census Tract 102.02,3930,15.68,3319.43,101.6,0.0,False,False,True,below_standard_gap_application,90.0,0.0,90.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06053013000,Census Tract 130,3735,1.41,2240.29,138.78,8.93,False,False,True,below_standard_gap_application,64.0,20.0,44.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037310701,Census Tract 3107.01,2315,0.2,1420.23,125.99,28.16,True,False,False,benchmark_training_standard,49.0,40.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06053010603,Census Tract 106.03,7450,0.77,5553.01,102.23,0.0,False,False,True,below_standard_gap_application,189.0,0.0,189.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06053013300,Census Tract 133,5751,2.32,3989.3,243.69,3.01,False,False,True,below_standard_gap_application,116.0,12.0,104.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06053013500,Census Tract 135,4475,0.55,3338.06,102.1,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06053013700,Census Tract 137,4788,0.27,3571.54,109.24,0.0,False,False,True,below_standard_gap_application,99.0,0.0,99.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06053013800,Census Tract 138,4991,0.49,3722.96,113.87,0.0,False,False,True,below_standard_gap_application,104.0,0.0,104.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06053000101,Census Tract 1.01,2429,3.83,1810.5,33.33,0.0,False,False,True,below_standard_gap_application,55.0,0.0,55.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06053000103,Census Tract 1.03,4245,0.4,3164.1,58.25,5.69,False,False,True,below_standard_gap_application,86.0,18.0,68.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06083000302,Census Tract 3.02,3946,0.39,2731.04,234.09,0.0,False,False,True,below_standard_gap_application,76.0,0.0,76.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
