zip_code,ev_vehicles,zev_vehicles,light_duty_vehicles,ev_share_light_duty,zcta_area_sq_mi,zcta_population
98204,1,1,42,0.023809523809523808,7.183266385375409,45130.0
90906,0,0,2,0.0,,
95990,0,0,1,0.0,,
95258,95,95,3718,0.02555137170521786,3.3646566679842804,4144.0
96105,2,2,451,0.004434589800443459,254.2140269861887,799.0
93603,2,2,125,0.016,107.75119127614893,146.0
97703,7,7,79,0.08860759493670886,272.5093161636029,34108.0
98294,0,0,5,0.0,54.443058187236765,7963.0
91145,0,0,1,0.0,,
96126,3,3,354,0.00847457627118644,28.74807527517647,351.0
94350,0,0,1,0.0,,
90247,1248,1271,32479,0.03842482835062656,3.7605435584496645,47053.0
99027,1,1,3,0.3333333333333333,15.612477629927895,5992.0
95692,81,81,4094,0.01978505129457743,57.993751282346004,5032.0
90260,865,879,22697,0.03811076353703133,2.4855402890112366,32075.0
97692,0,0,1,0.0,,
96821,6,6,60,0.1,12.228018549773248,20053.0
94208,0,0,1,0.0,,
95722,243,243,4784,0.050794314381270904,10.686960525140684,4092.0
92006,0,0,0,,,
98237,0,0,1,0.0,431.2931030784467,4956.0
94598,2487,2493,21203,0.11729472244493704,20.625891509275018,27206.0
98383,2,2,47,0.0425531914893617,18.973234192962394,21604.0
90961,0,0,0,,,
92345,1129,1133,63886,0.017672103434242244,100.27726495400957,88706.0
92861,719,725,5378,0.13369282261063592,2.0907543835912454,5748.0
90794,0,0,0,,,
90241,1512,1525,31724,0.04766107678729038,4.93352945486503,45319.0
90779,0,0,0,,,
94454,0,0,1,0.0,,
96833,0,0,1,0.0,,
91361,2436,2446,17647,0.13804046013486712,29.544804016120878,18802.0
98027,4,4,35,0.11428571428571428,57.972236850180856,28955.0
92110,1271,1274,20922,0.0607494503393557,5.0903972974127925,30902.0
98125,3,3,49,0.061224489795918366,6.213116047054159,44520.0
93616,27,27,1782,0.015151515151515152,13.777323385663465,2402.0
97038,0,0,5,0.0,131.13704659958324,16440.0
94702,1111,1115,9851,0.11278042838290529,1.2819641214858084,17635.0
93656,29,31,4865,0.005960945529290853,113.22727729503549,7172.0
92017,0,0,1,0.0,,
92410,395,399,32156,0.012283866152506531,8.258408045482412,47869.0
93204,55,58,6511,0.00844724312701582,70.84168613515993,13657.0
92928,0,0,1,0.0,,
95673,298,300,12519,0.023803818196341562,16.32026833174009,16512.0
99509,0,0,2,0.0,,
90082,1,1,60,0.016666666666666666,,
91202,1624,1638,15874,0.10230565704926295,4.929719820116538,22504.0
93411,0,0,1,0.0,,
93536,2175,2182,50846,0.04277622625181922,255.2209983658949,73412.0
93605,14,14,161,0.08695652173913043,14.858046032926309,69.0
92642,0,0,6,0.0,,
98303,0,0,6,0.0,20.994957038597853,1448.0
90242,1009,1023,28830,0.034998265695456124,4.5354449645286845,40767.0
95766,0,0,1,0.0,,
93726,328,330,23592,0.013903017972193964,6.5022752004428614,44527.0
94904,1544,1549,9753,0.158310263508664,5.047754124084399,12815.0
95253,6,6,405,0.014814814814814815,1.6833142972033752,609.0
94003,0,0,9,0.0,,
95701,19,19,865,0.021965317919075144,31.805881060427364,984.0
95938,77,77,3757,0.020495075858397657,68.18526648556164,3943.0
93017,0,0,0,,,
98232,0,0,5,0.0,57.75418573633569,4054.0
96156,0,0,2,0.0,,
98250,5,5,24,0.20833333333333334,104.33036410588352,9254.0
95025,0,0,2,0.0,,
95006,413,415,7409,0.05574301525172088,55.17393830177323,7561.0
95077,8,8,2142,0.003734827264239029,,
91517,0,0,1,0.0,,
96013,15,15,3042,0.004930966469428008,156.11650477138514,3779.0
98588,0,0,1,0.0,55.64727568073831,2114.0
95014,7981,8061,42292,0.1887118131088622,24.991548998376928,60932.0
96122,29,29,3842,0.0075481520041644976,64.04281195956008,4447.0
98585,0,0,1,0.0,24.851519807737066,465.0
95759,7,7,592,0.011824324324324325,,
93320,0,0,1,0.0,,
94677,0,0,3,0.0,,
98856,0,0,1,0.0,444.6867889787389,2920.0
94939,798,798,5419,0.14725964200036906,2.5458571308765165,7315.0
93253,0,0,1,0.0,,
93272,20,20,2784,0.007183908045977011,83.98059699630535,3818.0
90050,2,2,132,0.015151515151515152,,
98401,0,0,8,0.0,,
91348,0,0,1,0.0,,
91791,2139,2164,26487,0.08075659757616944,6.6621809701016295,33028.0
93388,2,2,228,0.008771929824561403,,
96595,0,0,1,0.0,,
91991,0,0,1,0.0,,
94156,0,0,0,,,
91903,8,8,662,0.012084592145015106,,
92678,25,25,349,0.07163323782234957,38.1509348515977,664.0
93774,0,0,78,0.0,,
92200,0,0,3,0.0,,
93042,0,0,52,0.0,32.24334175887272,99.0
97457,0,0,7,0.0,164.04878486539167,10360.0
96720,3,4,49,0.061224489795918366,294.7092957076702,52979.0
96748,0,0,9,0.0,144.28051160677217,5609.0
93348,0,0,1,0.0,,
94517,721,723,10688,0.06745883233532934,47.72676992567769,12316.0
92557,1347,1355,37910,0.0355315220258507,17.817437410394966,54061.0
91340,627,636,25052,0.025027941880887753,3.430982914057774,33424.0
95833,1104,1117,26359,0.041883227740050835,8.560561674792522,42265.0
95060,2604,2606,30985,0.08404066483782476,54.60998143511434,46268.0
95907,0,0,1,0.0,,
98327,1,1,34,0.029411764705882353,9.042094103795993,9931.0
97115,0,0,1,0.0,11.01417567963721,3951.0
90833,0,0,0,,,
98228,0,0,1,0.0,,
91651,0,0,0,,,
93631,280,280,13552,0.02066115702479339,82.87282457332836,17583.0
94599,129,129,2111,0.0611084793936523,7.94534274549627,3348.0
94451,0,0,1,0.0,,
96737,0,0,5,0.0,45.894360392985796,4380.0
91766,1853,1882,49942,0.037103039525849986,10.103489435431026,69327.0
99708,0,0,2,0.0,,
97532,0,0,8,0.0,84.65414290762611,2578.0
95085,0,1,3,0.0,,
91377,1629,1641,11004,0.1480370774263904,5.394577167624688,13757.0
98101,6,6,68,0.08823529411764706,0.6355357712858865,17153.0
94053,0,0,1,0.0,,
94102,674,680,7578,0.08894167326471364,0.661497095712397,35976.0
96713,0,0,5,0.0,169.9751465091998,1023.0
93940,1406,1406,22381,0.06282114293373844,46.119796401525356,30605.0
96017,3,3,109,0.027522935779816515,93.59671555440113,122.0
90026,2504,2523,34484,0.07261338591810695,4.058650718793773,62692.0
91355,2303,2311,26833,0.08582715313233705,13.428431112184143,29123.0
98651,0,0,1,0.0,15.945132652976756,910.0
95387,9,9,863,0.010428736964078795,21.521834187658836,1032.0
94945,1239,1241,15970,0.0775829680651221,23.81969603583247,17635.0
94557,1,2,101,0.009900990099009901,,
99514,0,0,1,0.0,,
98055,1,1,21,0.047619047619047616,4.519510802756082,24660.0
91341,1,1,153,0.006535947712418301,,
95431,2,2,51,0.0392156862745098,0.12042471009504446,43.0
97031,0,0,17,0.0,154.29064825056622,19138.0
95086,0,0,1,0.0,,
93436,890,891,39750,0.02238993710691824,228.8414847364125,55820.0
95428,12,12,2115,0.005673758865248227,275.51177835406514,2347.0
93915,5,5,1233,0.0040551500405515,,
95173,15,15,318,0.04716981132075472,,
90463,0,0,1,0.0,,
97076,0,0,1,0.0,,
95758,2720,2732,47579,0.057168078353895625,13.914150148131199,65725.0
94213,0,0,1,0.0,,
90774,0,0,0,,,
98020,2,2,29,0.06896551724137931,6.112818279144707,19551.0
95501,375,375,16119,0.023264470500651405,11.737889618971924,22890.0
98225,3,3,29,0.10344827586206896,13.914060697292776,50216.0
97062,3,3,53,0.05660377358490566,14.212546767144874,28930.0
91672,0,0,2,0.0,,
91799,0,0,2,0.0,,
92604,2365,2414,19858,0.11909557860811763,3.3997044382267707,26491.0
95375,3,3,41,0.07317073170731707,14.015072430442823,56.0
93306,914,916,47023,0.019437296642068776,97.94187737528871,74116.0
90952,0,0,0,,,
93555,449,450,23528,0.019083645018701124,78.8410156357463,33845.0
94593,0,0,1,0.0,,
98812,0,0,2,0.0,205.272865122986,4834.0
98230,3,3,35,0.08571428571428572,47.20064820707502,18744.0
96706,5,5,88,0.056818181818181816,18.954941329419064,83692.0
98356,0,0,3,0.0,132.85549737120866,2172.0
92255,13,13,805,0.016149068322981366,,
92406,2,2,330,0.006060606060606061,,
94822,0,0,1,0.0,,
91244,0,0,1,0.0,,
95706,0,0,2,0.0,,
90808,2246,2275,30332,0.07404721086641171,6.967827887267185,39317.0
91552,0,0,1,0.0,,
95319,8,8,1396,0.0057306590257879654,2.5877809621309176,1327.0
92663,1799,1807,15871,0.11335139562724467,4.636654233942399,21368.0
93485,0,0,1,0.0,,
93534,613,626,23853,0.025699073491803965,19.31551072018749,41430.0
90798,0,0,0,,,
95662,856,861,25700,0.03330739299610895,10.959884396340387,32600.0
94604,14,14,562,0.02491103202846975,,
90502,737,746,13916,0.052960620868065536,2.251899761822091,18467.0
96088,41,41,3980,0.010301507537688442,173.30850087929602,4239.0
92046,16,17,735,0.021768707482993196,,
98564,0,0,2,0.0,152.3071541720575,3382.0
97625,0,0,0,,50.53692437280505,134.0
92167,8,8,286,0.027972027972027972,,
92549,93,93,3276,0.028388278388278388,106.07799815346111,4016.0
95497,73,73,573,0.1273996509598604,15.343435500051577,1275.0
94528,148,148,965,0.1533678756476684,1.153947762064452,1049.0
96068,0,0,65,0.0,28.785234025273002,94.0
95526,2,2,400,0.005,126.33737286087982,745.0
95364,5,5,317,0.015772870662460567,200.2216071414477,0.0
93285,25,26,1926,0.012980269989615784,54.55377275691934,2920.0
92176,14,14,384,0.036458333333333336,,
95658,325,325,6565,0.04950495049504951,23.765440226866207,5894.0
95154,12,12,368,0.03260869565217391,,
92522,0,0,107,0.0,,
94473,0,0,1,0.0,,
97452,1,1,2,0.5,32.86922121591026,1703.0
98729,0,0,1,0.0,,
95461,71,71,3906,0.01817716333845366,122.72267619324599,3422.0
91406,2345,2370,38363,0.061126606365508436,8.10625064313085,51953.0
93308,557,558,34626,0.01608617801651938,345.2378974530842,55078.0
95563,5,5,497,0.01006036217303823,66.13863704774762,577.0
95034,0,0,4,0.0,,
97720,0,0,1,0.0,1225.9923039412386,4397.0
90403,2156,2181,15862,0.13592233009708737,1.5070670114630709,23867.0
90902,0,0,0,,,
99003,0,0,2,0.0,76.29669650459827,4810.0
94288,0,0,0,,,
98367,0,0,31,0.0,75.27573954784133,31756.0
95914,8,8,685,0.01167883211678832,21.889017736894125,409.0
96019,94,94,7156,0.013135830072666294,20.60565416865127,10350.0
94966,14,14,437,0.032036613272311214,,
91176,0,0,1,0.0,,
95311,18,18,2411,0.007465781833264205,246.00717719568044,2245.0
94809,0,0,3,0.0,,
99508,0,0,11,0.0,7.226534233945707,36458.0
94555,3857,3874,24844,0.1552487522138142,13.858473007047467,37501.0
98848,0,0,2,0.0,465.9578024605357,12854.0
96132,0,0,20,0.0,123.14421167044752,21.0
93392,0,0,0,,,
98682,0,0,39,0.0,28.514459431017436,68305.0
90233,1,1,2,0.5,,
91970,0,0,4,0.0,,
94426,0,0,0,,,
92664,0,0,1,0.0,,
92018,28,28,1169,0.023952095808383235,,
91610,3,3,149,0.020134228187919462,,
91804,1,1,2,0.5,,
93945,0,0,0,,,
97850,0,0,4,0.0,320.6490839206965,16903.0
94999,1,1,4,0.25,,
98375,1,1,32,0.03125,9.678021965308584,31187.0
92480,0,0,0,,,
98321,0,0,9,0.0,36.056036518583504,18150.0
94572,324,324,7223,0.04485670773916655,9.17667241673046,8976.0
91732,1699,1744,39524,0.04298653982390446,4.5396416916253255,57431.0
93602,39,39,2768,0.014089595375722543,112.06159303862117,3330.0
94081,0,0,3,0.0,,
92042,0,0,1,0.0,,
95605,415,422,14740,0.028154681139755767,4.066883029421514,14896.0
99688,0,0,1,0.0,1687.780486991287,2739.0
94624,1,1,44,0.022727272727272728,,
95384,0,0,2,0.0,,
91648,0,0,1,0.0,,
95140,38,39,335,0.11343283582089553,76.90025263094306,42.0
94032,0,0,4,0.0,,
92555,1579,1588,32716,0.04826384643599462,65.97695794453928,45978.0
96346,0,0,3,0.0,,
93642,0,0,3,0.0,,
90737,0,0,1,0.0,,
96338,0,0,4,0.0,,
98568,0,0,1,0.0,172.00649724783065,3050.0
92440,0,0,3,0.0,,
95368,260,260,11363,0.022881281351755697,3.0895518988079402,13900.0
96031,1,1,102,0.00980392156862745,315.61234464291783,66.0
96756,1,1,39,0.02564102564102564,27.982788365035475,6448.0
91035,0,0,1,0.0,,
95861,0,0,1,0.0,,
90796,0,0,1,0.0,,
98520,1,1,8,0.125,243.23443967077162,24888.0
92384,1,1,40,0.025,231.86627916853544,18.0
90037,533,550,33070,0.01611732688237073,2.8875939339726853,65482.0
91985,0,0,1,0.0,,
95105,0,0,1,0.0,,
95583,0,0,1,0.0,,
94564,943,945,15258,0.061803643990038015,6.833773557525902,18761.0
92856,7,7,175,0.04,,
96557,0,0,1,0.0,,
91913,3868,3874,43360,0.08920664206642066,9.124236318757642,57721.0
93041,443,447,14926,0.029679753450355086,6.421783386660282,23273.0
91019,0,0,0,,,
90303,438,445,15653,0.027981856513128473,1.9461987038966508,22727.0
92379,0,0,1,0.0,,
93513,19,19,1695,0.011209439528023599,398.2892607369096,1632.0
98611,0,0,4,0.0,137.59638751664872,9302.0
90723,707,720,35483,0.01992503452357467,4.8568159959898365,52050.0
96362,0,0,2,0.0,,
92888,0,0,0,,,
98387,0,0,28,0.0,27.014273101358906,50774.0
91367,4153,4184,31967,0.12991522507585948,7.499353487427864,45889.0
98240,0,0,1,0.0,22.28032730469982,3593.0
92417,0,0,1,0.0,,
90976,0,0,1,0.0,,
98082,0,0,1,0.0,,
95553,5,5,741,0.006747638326585695,70.31786690837221,789.0
97702,5,5,243,0.0205761316872428,103.69334042899344,54657.0
97015,0,0,26,0.0,8.87829471609944,24433.0
91354,3295,3304,24624,0.13381254061078623,7.327946969209678,33957.0
93453,89,89,2546,0.034956794972505895,692.9271974064266,2344.0
92585,1204,1210,21888,0.05500730994152047,17.106346043938743,29534.0
91879,0,0,1,0.0,,
92104,2499,2503,30158,0.08286358511837655,3.6945330951282727,47410.0
90804,836,851,20406,0.040968342644320296,2.1599168789749896,38076.0
93432,49,49,1407,0.03482587064676617,84.82132568066366,1142.0
93247,128,128,12464,0.010269576379974325,65.79581794888142,18115.0
95617,22,22,824,0.02669902912621359,,
95345,9,9,684,0.013157894736842105,38.09146390680613,279.0
90929,0,0,1,0.0,,
93527,22,22,1857,0.011847065158858373,350.47956750738416,1831.0
93374,0,0,2,0.0,,
91435,0,0,0,,,
91111,0,0,14,0.0,,
90965,0,0,0,,,
90943,0,0,1,0.0,,
92924,0,0,1,0.0,,
91380,29,29,685,0.042335766423357665,,
92305,5,5,457,0.010940919037199124,115.94460019714107,533.0
96643,0,0,4,0.0,,
92810,0,0,1,0.0,,
92227,201,201,23761,0.008459239930979336,593.7941284936751,28315.0
92203,1369,1369,24832,0.05513047680412371,18.457740531922145,34735.0
94630,0,0,1,0.0,,
99520,0,0,1,0.0,,
92370,0,0,7,0.0,,
98395,0,0,1,0.0,,
90277,3075,3085,27081,0.11354824415641963,4.9354715022574736,34844.0
94582,7203,7240,33036,0.2180348710497639,13.427384579153061,47424.0
92735,4,4,140,0.02857142857142857,,
94141,4,4,199,0.020100502512562814,,
94965,1044,1049,8344,0.12511984659635667,15.99170597282951,11724.0
91337,8,8,258,0.031007751937984496,,
97709,0,0,2,0.0,91.21284985188385,0.0
95372,41,41,2329,0.017604121940747102,2.425277320833221,1811.0
95136,3343,3374,35044,0.09539436137427235,5.2227029585244935,48056.0
98507,0,0,4,0.0,,
98031,1,1,29,0.034482758620689655,7.852264009448599,40094.0
90306,0,0,46,0.0,,
92207,0,0,1,0.0,,
92008,2003,2008,23902,0.08380051878503891,11.83950636484493,27955.0
97068,1,1,34,0.029411764705882353,23.714295757397174,30161.0
94148,0,0,1,0.0,,
96076,0,0,147,0.0,221.39423094779943,148.0
97526,0,0,38,0.0,141.42315174605366,36036.0
93412,13,13,359,0.036211699164345405,,
95377,3267,3273,31114,0.10500096419618178,109.98926743817755,37739.0
98922,0,0,3,0.0,416.30432727002983,7688.0
95671,1,1,49,0.02040816326530612,1.5410175185938515,4432.0
96929,0,0,14,0.0,66.09417209869315,
91704,0,0,1,0.0,,
98117,2,2,45,0.044444444444444446,4.644405830487046,35711.0
90837,0,0,0,,,
93290,19,19,851,0.022326674500587545,,
94119,8,8,196,0.04081632653061224,,
98570,0,0,6,0.0,126.0412702152614,5319.0
94080,7874,7905,86782,0.09073310133437809,11.449188801848749,64761.0
95498,0,0,2,0.0,,
97739,0,0,11,0.0,324.0792382971923,13183.0
96755,0,0,7,0.0,64.04485760369332,3677.0
93332,0,0,1,0.0,,
90667,0,0,0,,,
99588,0,0,3,0.0,3608.034957710764,1037.0
98247,0,0,3,0.0,67.95604905439339,9115.0
90227,0,0,1,0.0,,
92593,13,13,761,0.017082785808147174,,
93200,0,0,3,0.0,,
98828,0,0,1,0.0,63.005271496975304,1898.0
97434,0,0,1,0.0,104.9974218762064,890.0
93741,0,0,1,0.0,0.11461358792887201,73.0
97217,2,2,74,0.02702702702702703,15.243109144033777,35169.0
95918,44,44,2187,0.020118884316415182,57.01459599706013,1566.0
95373,2,2,227,0.00881057268722467,,
98166,0,0,20,0.0,7.4019351014071235,22082.0
95481,5,5,710,0.007042253521126761,,
92901,0,0,3,0.0,,
97451,0,0,2,0.0,74.57917603292155,531.0
90036,2844,2865,22289,0.1275965723002378,2.4570002515644433,39278.0
91309,2,2,204,0.00980392156862745,,
90638,2202,2226,35399,0.062205147038051925,7.767343159017978,45933.0
95654,0,0,4,0.0,,
91545,0,0,1,0.0,,
98524,0,0,6,0.0,10.947755954039206,4300.0
94622,0,0,3,0.0,,
92051,7,7,499,0.014028056112224449,,
92143,11,11,1396,0.007879656160458453,,
96921,0,0,5,0.0,,
96053,0,0,0,,,
95812,29,29,730,0.03972602739726028,,
94237,0,0,0,,,
95254,21,21,807,0.026022304832713755,7.568615699938934,313.0
90625,0,0,2,0.0,,
90936,0,0,0,,,
96635,0,0,1,0.0,,
90033,415,425,23135,0.017938188891290254,3.3127417233000505,45647.0
96050,3,3,320,0.009375,259.4583274712068,413.0
91550,0,0,1,0.0,,
92685,12,12,404,0.0297029702970297,,
97211,1,1,54,0.018518518518518517,9.192811302389394,33769.0
91768,675,686,22418,0.03010973325006691,8.200330752305204,34200.0
98403,1,1,14,0.07142857142857142,1.0002591196262332,9097.0
90807,1682,1707,23454,0.07171484608169182,4.435282545354651,33101.0
91405,2514,2537,37843,0.06643236529873424,3.4052002678681563,56033.0
95480,5,5,105,0.047619047619047616,5.3908170285291375,8.0
92613,0,0,0,,,
92326,1,1,11,0.09090909090909091,,
98948,0,0,4,0.0,335.4538017929625,12638.0
93938,0,0,1,0.0,,
90073,1,1,65,0.015384615384615385,0.5364303979406099,1079.0
95484,0,0,1,0.0,,
94511,91,91,1836,0.049564270152505446,5.834316737205436,1864.0
95439,14,14,795,0.01761006289308176,2.6668158760760323,486.0
97818,0,0,2,0.0,221.95123350379143,5610.0
96202,1,1,2,0.5,,
95078,0,0,1,0.0,,
95521,500,500,12717,0.03931744908390344,71.51449031500178,21980.0
93907,594,594,20211,0.029389936173370938,54.816713199774505,25146.0
96021,106,106,13139,0.008067585052134866,251.9256309159249,14812.0
96675,0,0,4,0.0,,
97373,0,0,1,0.0,0.0462034045130457,139.0
92024,4795,4800,42578,0.11261684437972662,19.045598328964587,50617.0
97321,0,0,28,0.0,70.94050639046972,30672.0
95800,0,0,66,0.0,,
92809,9,9,233,0.03862660944206009,,
94988,0,0,1,0.0,,
91978,456,458,8272,0.0551257253384913,11.973806343290265,10014.0
91386,5,6,314,0.01592356687898089,,
92862,0,0,3,0.0,,
93293,0,0,1,0.0,,
96125,7,7,410,0.01707317073170732,92.99586275998607,263.0
93628,0,0,141,0.0,62.85467990786331,351.0
92908,0,0,0,,,
92519,4,4,352,0.011363636363636364,,
94033,0,0,1,0.0,,
93900,0,0,4,0.0,,
93926,82,82,7539,0.01087677410797188,67.27523684708805,8724.0
91426,23,23,226,0.10176991150442478,,
97067,0,0,2,0.0,22.727161980385702,2125.0
94001,0,0,3,0.0,,
90705,0,0,1,0.0,,
93026,0,0,0,,,
94524,8,8,575,0.01391304347826087,,
91716,0,0,64,0.0,,
94548,13,13,570,0.02280701754385965,2.3958734864158235,832.0
93912,17,17,2544,0.0066823899371069185,,
90276,0,0,1,0.0,,
92634,0,0,2,0.0,,
90071,38,38,573,0.06631762652705062,0.13479356291435696,556.0
90743,50,50,335,0.14925373134328357,0.6006003644866736,468.0
98043,1,1,23,0.043478260869565216,4.148509016545757,23101.0
92875,0,0,1,0.0,,
92863,15,16,732,0.020491803278688523,,
94651,0,0,1,0.0,,
96679,0,0,2,0.0,,
95992,23,23,1296,0.017746913580246913,,
98623,0,0,1,0.0,0.3849768764862039,55.0
95098,0,0,2,0.0,,
92212,0,0,3,0.0,,
93003,2014,2019,40898,0.04924446183187442,20.878648100336694,52906.0
92824,0,0,2,0.0,,
92079,11,11,760,0.014473684210526316,,
98009,1,1,4,0.25,,
95931,0,0,4,0.0,,
90718,0,0,2,0.0,,
93541,13,13,504,0.025793650793650792,378.3467897377763,970.0
93291,1292,1293,44878,0.028789161727349702,84.33928193239414,63568.0
91303,997,1012,19163,0.05202734436153003,2.131599777596688,29805.0
93725,227,227,19291,0.011767145300917527,67.11904866326284,24575.0
95391,3717,3731,17277,0.2151415176245876,27.353583636181604,25574.0
90975,0,0,1,0.0,,
93563,3,3,93,0.03225806451612903,37.82006350002389,195.0
93712,1,1,36,0.027777777777777776,,
94706,1374,1380,11235,0.12229639519359145,1.4643271249804013,19969.0
92673,3066,3076,24706,0.1240994090504331,10.315266414131978,29406.0
95635,18,18,1073,0.016775396085740912,29.58990983205963,1298.0
90707,7,8,542,0.012915129151291513,,
96795,0,0,8,0.0,13.283905613217515,10675.0
92329,36,36,3810,0.009448818897637795,,
92956,0,0,3,0.0,,
92562,2873,2881,49002,0.058630259989388187,110.3667123398605,64781.0
91006,3371,3403,25055,0.13454400319297546,6.618168125697999,31582.0
92470,0,0,2,0.0,,
91921,18,18,510,0.03529411764705882,,
95442,216,216,2642,0.0817562452687358,24.99704660184094,3449.0
92880,4958,4991,43349,0.1143740340030912,26.73226582315222,75043.0
98124,1,1,2,0.5,,
90914,0,0,1,0.0,,
96084,8,8,415,0.01927710843373494,54.311251772157284,671.0
90677,0,0,0,,,
92218,0,0,1,0.0,,
96760,0,0,1,0.0,19.98906136379902,4261.0
97503,0,0,20,0.0,82.10963058453703,13938.0
97003,0,0,22,0.0,4.708273736206285,27811.0
93721,156,157,3680,0.042391304347826085,2.04090712511979,7225.0
98028,3,3,24,0.125,7.217088465120554,23741.0
98620,0,0,5,0.0,475.67757068478323,7936.0
98662,0,0,29,0.0,12.968785442783732,37723.0
95264,0,0,1,0.0,,
90895,1,1,14,0.07142857142857142,,
94177,0,0,3,0.0,,
93703,156,156,19722,0.007909948281107393,4.7609413255099655,33420.0
95827,637,643,17976,0.03543613707165109,9.09445838275237,21742.0
92865,1146,1178,18143,0.06316485696963016,3.8289861681274924,20589.0
91170,0,0,1,0.0,,
99163,0,0,20,0.0,211.11986027215147,34022.0
92142,7,7,374,0.01871657754010695,,
97051,0,0,5,0.0,58.60887222431278,17347.0
96051,19,19,1017,0.018682399213372666,378.8512128660494,1070.0
93434,102,102,6391,0.015959943670787045,23.371461172490932,8603.0
93190,4,4,200,0.02,,
92139,784,786,26345,0.029758967546023914,3.5777401917129374,34703.0
96785,0,0,5,0.0,73.20794281655313,4433.0
95243,0,0,1,0.0,,
94124,1764,1788,27013,0.06530189168178284,6.076250197986878,34475.0
91118,19,19,168,0.1130952380952381,,
90201,1009,1024,57508,0.017545384989914446,6.200706577758102,92763.0
93601,28,28,1594,0.01756587202007528,39.638943665647275,1360.0
92715,0,0,8,0.0,,
98226,2,2,29,0.06896551724137931,114.07179388116302,46782.0
92802,1209,1241,27895,0.043341100555655133,4.552814870345917,43132.0
95064,63,63,825,0.07636363636363637,1.7018515171548076,10168.0
97601,0,0,43,0.0,674.6360052577879,22964.0
99005,0,0,13,0.0,39.588109918141264,10815.0
95224,7,7,599,0.011686143572621035,11.559990176941039,316.0
90666,0,0,0,,,
92038,43,43,606,0.07095709570957096,,
92571,1160,1165,42105,0.02755017218857618,42.22033088598035,60096.0
93407,13,13,223,0.05829596412556054,0.8599291765056833,347.0
97298,0,0,1,0.0,,
98112,3,3,59,0.05084745762711865,5.283413123563272,23921.0
96150,425,426,17181,0.024736627670100694,168.73775529652866,29646.0
95782,0,0,3,0.0,,
92882,3028,3066,51271,0.059058727155702054,11.756331413872806,68715.0
95817,412,415,8130,0.05067650676506765,2.264887688935305,14219.0
95991,503,504,29116,0.01727572468745707,42.26832343585643,42579.0
91346,3,3,160,0.01875,,
95410,44,44,970,0.04536082474226804,30.44404602449746,842.0
93274,772,772,54277,0.01422333585128139,219.80306420475358,80026.0
90646,0,0,1,0.0,,
90658,0,0,0,,,
98136,1,1,17,0.058823529411764705,3.129987814121166,17252.0
92609,12,14,391,0.030690537084398978,,
94048,0,0,1,0.0,,
96087,8,8,676,0.011834319526627219,47.610250207390955,899.0
92395,727,729,29030,0.02504305890458147,17.247877479407023,47375.0
94609,980,990,11279,0.08688713538434259,1.6653150503223546,23928.0
90857,0,0,0,,,
92016,0,0,2,0.0,,
91544,0,0,2,0.0,,
90640,1599,1625,43469,0.036784835169891186,8.340513294839488,61382.0
94953,17,17,570,0.02982456140350877,,
90966,0,0,0,,,
94502,1441,1447,10420,0.13829174664107485,2.522787859976607,13430.0
99502,0,0,8,0.0,18.161629396861702,25006.0
97530,0,0,19,0.0,465.76127848489216,8860.0
92706,1105,1127,24215,0.045632872186661164,3.540188466867514,37175.0
94109,1654,1666,17481,0.09461701275670728,1.1927187515333848,54553.0
92709,0,0,1,0.0,,
90732,1149,1163,15964,0.07197444249561513,4.39595601948397,23067.0
97478,1,1,33,0.030303030303030304,169.84111156088713,39373.0
94085,2403,2428,18894,0.12718323277230867,3.5126633842858204,24024.0
90017,1083,1089,11818,0.09163987138263666,0.7069913284481252,30172.0
94540,19,20,494,0.038461538461538464,,
91246,0,0,1,0.0,,
91358,1,1,128,0.0078125,,
90660,1127,1139,44304,0.0254378837125316,8.188570092127033,60272.0
95613,16,16,338,0.047337278106508875,1.130271751445259,29.0
95819,1163,1165,13095,0.08881252386407025,3.691687968937147,19737.0
96074,0,0,104,0.0,90.90579982390851,290.0
90209,37,37,373,0.09919571045576407,,
93778,0,0,67,0.0,,
95619,62,62,4457,0.013910702266098272,5.97543810545311,4974.0
92800,0,0,1,0.0,,
93387,6,6,584,0.010273972602739725,,
94927,11,11,515,0.021359223300970873,,
91331,1711,1751,70786,0.024171446331195435,9.383583986578365,97608.0
92708,4946,5018,48468,0.10204671123215317,9.115420413972236,56258.0
90925,0,0,0,,,
92245,1,1,2,0.5,,
95024,12,12,1236,0.009708737864077669,,
94100,0,0,52,0.0,,
91000,0,0,1,0.0,,
98015,0,0,1,0.0,,
93660,25,25,2949,0.0084774499830451,48.7572919143825,4086.0
95158,10,10,366,0.0273224043715847,,
92301,411,412,22558,0.018219700328043265,224.78211041578848,38577.0
99827,0,0,6,0.0,3273.9355462338217,2168.0
95655,194,197,3559,0.054509693734195,9.553623106642407,4901.0
96160,37,37,2157,0.017153453871117292,,
92317,75,75,2348,0.031942078364565585,1.6062385138968718,916.0
94139,0,0,1,0.0,,
95268,0,0,1,0.0,,
95056,7,7,243,0.02880658436213992,,
95316,136,136,5704,0.023842917251051893,81.86475337112265,8022.0
94801,705,709,22556,0.03125554176272389,19.036591767957376,33591.0
94800,0,0,2,0.0,,
92754,0,0,2,0.0,,
98601,0,0,1,0.0,32.20990913479964,2585.0
96108,2,2,138,0.014492753623188406,190.8309115021331,110.0
95717,2,2,200,0.01,19.50465893323723,55.0
