GEOID,NAMELSAD,COUNTYFP,county_name,current_total_evse,predicted_target_evse_count,baseline_target_evse_count,planning_gap_evse_non_benchmark_only,baseline_gap_evse,target_difference_final_minus_baseline,gap_difference_final_minus_baseline
06073013315,Census Tract 133.15,73,San Diego,0.0,81.0,19.0,81.0,19.0,62.0,62.0
06073018615,Census Tract 186.15,73,San Diego,0.0,65.0,19.0,65.0,19.0,46.0,46.0
06073020040,Census Tract 200.40,73,San Diego,0.0,95.0,10.0,95.0,10.0,85.0,85.0
06073013608,Census Tract 136.08,73,San Diego,2.0,80.0,19.0,78.0,17.0,61.0,61.0
06073013607,Census Tract 136.07,73,San Diego,10.0,51.0,13.0,41.0,3.0,38.0,38.0
06073008202,Census Tract 82.02,73,San Diego,3.0,40.0,20.0,37.0,17.0,20.0,20.0
06073013422,Census Tract 134.22,73,San Diego,0.0,95.0,9.0,95.0,9.0,86.0,86.0
06073017062,Census Tract 170.62,73,San Diego,8.0,127.0,6.0,119.0,0.0,121.0,119.0
06073020310,Census Tract 203.10,73,San Diego,16.0,219.0,9.0,203.0,0.0,210.0,203.0
06073017308,Census Tract 173.08,73,San Diego,6.0,67.0,19.0,61.0,13.0,48.0,48.0
06073020311,Census Tract 203.11,73,San Diego,0.0,101.0,5.0,101.0,5.0,96.0,96.0
06055200602,Census Tract 2006.02,55,Napa,0.0,112.0,12.0,112.0,12.0,100.0,100.0
06037267902,Census Tract 2679.02,37,Los Angeles,0.0,73.0,15.0,73.0,15.0,58.0,58.0
06037269601,Census Tract 2696.01,37,Los Angeles,0.0,61.0,22.0,61.0,22.0,39.0,39.0
06037269903,Census Tract 2699.03,37,Los Angeles,1.0,65.0,24.0,64.0,23.0,41.0,41.0
06037269905,Census Tract 2699.05,37,Los Angeles,20.0,48.0,26.0,28.0,6.0,22.0,22.0
06037271902,Census Tract 2719.02,37,Los Angeles,0.0,71.0,13.0,71.0,13.0,58.0,58.0
06037272201,Census Tract 2722.01,37,Los Angeles,0.0,50.0,25.0,50.0,25.0,25.0,25.0
06037272202,Census Tract 2722.02,37,Los Angeles,0.0,59.0,23.0,59.0,23.0,36.0,36.0
06037535902,Census Tract 5359.02,37,Los Angeles,0.0,107.0,13.0,107.0,13.0,94.0,94.0
06037601303,Census Tract 6013.03,37,Los Angeles,0.0,91.0,19.0,91.0,19.0,72.0,72.0
06037532606,Census Tract 5326.06,37,Los Angeles,0.0,65.0,24.0,65.0,24.0,41.0,41.0
06037271801,Census Tract 2718.01,37,Los Angeles,2.0,65.0,19.0,63.0,17.0,46.0,46.0
06037221810,Census Tract 2218.10,37,Los Angeles,1.0,40.0,23.0,39.0,22.0,17.0,17.0
06037203200,Census Tract 2032,37,Los Angeles,1.0,79.0,18.0,78.0,17.0,61.0,61.0
06037262400,Census Tract 2624,37,Los Angeles,0.0,59.0,4.0,59.0,4.0,55.0,55.0
06037209402,Census Tract 2094.02,37,Los Angeles,0.0,53.0,35.0,53.0,35.0,18.0,18.0
06037212305,Census Tract 2123.05,37,Los Angeles,0.0,48.0,39.0,48.0,39.0,9.0,9.0
06037433602,Census Tract 4336.02,37,Los Angeles,2.0,64.0,13.0,62.0,11.0,51.0,51.0
06037480704,Census Tract 4807.04,37,Los Angeles,0.0,77.0,12.0,77.0,12.0,65.0,65.0
06037480802,Census Tract 4808.02,37,Los Angeles,14.0,66.0,10.0,52.0,0.0,56.0,52.0
06087120800,Census Tract 1208,87,Santa Cruz,0.0,169.0,8.0,169.0,8.0,161.0,161.0
06087100500,Census Tract 1005,87,Santa Cruz,3.0,125.0,10.0,122.0,7.0,115.0,115.0
06087120600,Census Tract 1206,87,Santa Cruz,1.0,127.0,4.0,126.0,3.0,123.0,123.0
06087122002,Census Tract 1220.02,87,Santa Cruz,0.0,83.0,3.0,83.0,3.0,80.0,80.0
06087100200,Census Tract 1002,87,Santa Cruz,2.0,225.0,15.0,223.0,13.0,210.0,210.0
06087122202,Census Tract 1222.02,87,Santa Cruz,0.0,58.0,14.0,58.0,14.0,44.0,44.0
06087123100,Census Tract 1231,87,Santa Cruz,0.0,64.0,8.0,64.0,8.0,56.0,56.0
06087122203,Census Tract 1222.03,87,Santa Cruz,4.0,98.0,15.0,94.0,11.0,83.0,83.0
06087121000,Census Tract 1210,87,Santa Cruz,0.0,81.0,3.0,81.0,3.0,78.0,78.0
06087123300,Census Tract 1233,87,Santa Cruz,0.0,46.0,3.0,46.0,3.0,43.0,43.0
06087122001,Census Tract 1220.01,87,Santa Cruz,0.0,159.0,4.0,159.0,4.0,155.0,155.0
06087110700,Census Tract 1107,87,Santa Cruz,0.0,81.0,11.0,81.0,11.0,70.0,70.0
06087121300,Census Tract 1213,87,Santa Cruz,14.0,78.0,12.0,64.0,0.0,66.0,64.0
06087100300,Census Tract 1003,87,Santa Cruz,4.0,84.0,10.0,80.0,6.0,74.0,74.0
06037211804,Census Tract 2118.04,37,Los Angeles,0.0,52.0,30.0,52.0,30.0,22.0,22.0
06037212101,Census Tract 2121.01,37,Los Angeles,4.0,55.0,30.0,51.0,26.0,25.0,25.0
06087100900,Census Tract 1009,87,Santa Cruz,3.0,70.0,14.0,67.0,11.0,56.0,56.0
06087120301,Census Tract 1203.01,87,Santa Cruz,2.0,139.0,3.0,137.0,1.0,136.0,136.0
06087120302,Census Tract 1203.02,87,Santa Cruz,0.0,101.0,9.0,101.0,9.0,92.0,92.0
06087121402,Census Tract 1214.02,87,Santa Cruz,2.0,98.0,20.0,96.0,18.0,78.0,78.0
06087122300,Census Tract 1223,87,Santa Cruz,12.0,76.0,3.0,64.0,0.0,73.0,64.0
06087120500,Census Tract 1205,87,Santa Cruz,4.0,206.0,2.0,202.0,0.0,204.0,202.0
06087121100,Census Tract 1211,87,Santa Cruz,0.0,70.0,5.0,70.0,5.0,65.0,65.0
06037212102,Census Tract 2121.02,37,Los Angeles,0.0,52.0,34.0,52.0,34.0,18.0,18.0
06037214503,Census Tract 2145.03,37,Los Angeles,0.0,62.0,27.0,62.0,27.0,35.0,35.0
06037234901,Census Tract 2349.01,37,Los Angeles,0.0,52.0,23.0,52.0,23.0,29.0,29.0
06037239801,Census Tract 2398.01,37,Los Angeles,0.0,67.0,21.0,67.0,21.0,46.0,46.0
06037553504,Census Tract 5535.04,37,Los Angeles,0.0,90.0,16.0,90.0,16.0,74.0,74.0
06037554105,Census Tract 5541.05,37,Los Angeles,0.0,80.0,22.0,80.0,22.0,58.0,58.0
06037554203,Census Tract 5542.03,37,Los Angeles,0.0,67.0,16.0,67.0,16.0,51.0,51.0
06037554204,Census Tract 5542.04,37,Los Angeles,20.0,88.0,16.0,68.0,0.0,72.0,68.0
06037554301,Census Tract 5543.01,37,Los Angeles,3.0,63.0,16.0,60.0,13.0,47.0,47.0
06037554302,Census Tract 5543.02,37,Los Angeles,3.0,73.0,15.0,70.0,12.0,58.0,58.0
06023940000,Census Tract 9400,23,Humboldt,24.0,51.0,4.0,27.0,0.0,47.0,27.0
06061020901,Census Tract 209.01,61,Placer,14.0,59.0,26.0,45.0,12.0,33.0,33.0
06061021106,Census Tract 211.06,61,Placer,0.0,61.0,23.0,61.0,23.0,38.0,38.0
06061023000,Census Tract 230,61,Placer,13.0,86.0,16.0,73.0,3.0,70.0,70.0
06061021203,Census Tract 212.03,61,Placer,28.0,214.0,9.0,186.0,0.0,205.0,186.0
06061020501,Census Tract 205.01,61,Placer,1.0,76.0,7.0,75.0,6.0,69.0,69.0
06061020717,Census Tract 207.17,61,Placer,77.0,132.0,13.0,55.0,0.0,119.0,55.0
06037480901,Census Tract 4809.01,37,Los Angeles,0.0,74.0,13.0,74.0,13.0,61.0,61.0
06037261102,Census Tract 2611.02,37,Los Angeles,0.0,88.0,5.0,88.0,5.0,83.0,83.0
06037191204,Census Tract 1912.04,37,Los Angeles,0.0,40.0,29.0,40.0,29.0,11.0,11.0
06037143901,Census Tract 1439.01,37,Los Angeles,0.0,86.0,6.0,86.0,6.0,80.0,80.0
06037139802,Census Tract 1398.02,37,Los Angeles,0.0,73.0,5.0,73.0,5.0,68.0,68.0
06037460700,Census Tract 4607,37,Los Angeles,11.0,119.0,5.0,108.0,0.0,114.0,108.0
06037123010,Census Tract 1230.10,37,Los Angeles,1.0,86.0,13.0,85.0,12.0,73.0,73.0
06037134720,Census Tract 1347.20,37,Los Angeles,0.0,113.0,13.0,113.0,13.0,100.0,100.0
06037920034,Census Tract 9200.34,37,Los Angeles,0.0,139.0,4.0,139.0,4.0,135.0,135.0
06037910808,Census Tract 9108.08,37,Los Angeles,0.0,73.0,4.0,73.0,4.0,69.0,69.0
06037224310,Census Tract 2243.10,37,Los Angeles,0.0,41.0,30.0,41.0,30.0,11.0,11.0
06037113231,Census Tract 1132.31,37,Los Angeles,6.0,51.0,6.0,45.0,0.0,45.0,45.0
06037300800,Census Tract 3008,37,Los Angeles,15.0,273.0,5.0,258.0,0.0,268.0,258.0
06073019108,Census Tract 191.08,73,San Diego,2.0,86.0,1.0,84.0,0.0,85.0,84.0
06073013326,Census Tract 133.26,73,San Diego,0.0,102.0,17.0,102.0,17.0,85.0,85.0
06073010019,Census Tract 100.19,73,San Diego,2.0,92.0,12.0,90.0,10.0,80.0,80.0
06073016703,Census Tract 167.03,73,San Diego,0.0,62.0,17.0,62.0,17.0,45.0,45.0
06073017066,Census Tract 170.66,73,San Diego,1.0,124.0,4.0,123.0,3.0,120.0,120.0
06073016705,Census Tract 167.05,73,San Diego,10.0,99.0,17.0,89.0,7.0,82.0,82.0
06073020312,Census Tract 203.12,73,San Diego,0.0,108.0,6.0,108.0,6.0,102.0,102.0
06073020313,Census Tract 203.13,73,San Diego,46.0,68.0,8.0,22.0,0.0,60.0,22.0
06073020034,Census Tract 200.34,73,San Diego,0.0,60.0,18.0,60.0,18.0,42.0,42.0
06073020111,Census Tract 201.11,73,San Diego,0.0,87.0,6.0,87.0,6.0,81.0,81.0
06073020039,Census Tract 200.39,73,San Diego,0.0,50.0,27.0,50.0,27.0,23.0,23.0
06073020044,Census Tract 200.44,73,San Diego,0.0,306.0,7.0,306.0,7.0,299.0,299.0
06073019210,Census Tract 192.10,73,San Diego,4.0,133.0,15.0,129.0,11.0,118.0,118.0
06073020036,Census Tract 200.36,73,San Diego,0.0,77.0,24.0,77.0,24.0,53.0,53.0
06073019305,Census Tract 193.05,73,San Diego,0.0,91.0,19.0,91.0,19.0,72.0,72.0
06061021108,Census Tract 211.08,61,Placer,0.0,68.0,25.0,68.0,25.0,43.0,43.0
06061020806,Census Tract 208.06,61,Placer,16.0,84.0,23.0,68.0,7.0,61.0,61.0
06061020711,Census Tract 207.11,61,Placer,2.0,112.0,20.0,110.0,18.0,92.0,92.0
06061020712,Census Tract 207.12,61,Placer,0.0,75.0,25.0,75.0,25.0,50.0,50.0
06055200601,Census Tract 2006.01,55,Napa,19.0,102.0,15.0,83.0,0.0,87.0,83.0
06055201006,Census Tract 2010.06,55,Napa,4.0,87.0,17.0,83.0,13.0,70.0,70.0
06055200706,Census Tract 2007.06,55,Napa,0.0,66.0,16.0,66.0,16.0,50.0,50.0
06037143602,Census Tract 1436.02,37,Los Angeles,0.0,104.0,12.0,104.0,12.0,92.0,92.0
06037430901,Census Tract 4309.01,37,Los Angeles,12.0,88.0,12.0,76.0,0.0,76.0,76.0
06055200504,Census Tract 2005.04,55,Napa,6.0,176.0,16.0,170.0,10.0,160.0,160.0
06037186100,Census Tract 1861,37,Los Angeles,0.0,84.0,11.0,84.0,11.0,73.0,73.0
06037301206,Census Tract 3012.06,37,Los Angeles,0.0,92.0,14.0,92.0,14.0,78.0,78.0
06037542103,Census Tract 5421.03,37,Los Angeles,0.0,62.0,17.0,62.0,17.0,45.0,45.0
06037293307,Census Tract 2933.07,37,Los Angeles,0.0,63.0,22.0,63.0,22.0,41.0,41.0
06083001208,Census Tract 12.08,83,Santa Barbara,8.0,68.0,17.0,60.0,9.0,51.0,51.0
06083001604,Census Tract 16.04,83,Santa Barbara,0.0,101.0,15.0,101.0,15.0,86.0,86.0
06079010205,Census Tract 102.05,79,San Luis Obispo,0.0,148.0,29.0,148.0,29.0,119.0,119.0
06079010404,Census Tract 104.04,79,San Luis Obispo,15.0,55.0,12.0,40.0,0.0,43.0,40.0
06079010101,Census Tract 101.01,79,San Luis Obispo,2.0,48.0,9.0,46.0,7.0,39.0,39.0
06079012102,Census Tract 121.02,79,San Luis Obispo,1.0,121.0,25.0,120.0,24.0,96.0,96.0
06037209810,Census Tract 2098.10,37,Los Angeles,0.0,47.0,33.0,47.0,33.0,14.0,14.0
06073019304,Census Tract 193.04,73,San Diego,0.0,70.0,19.0,70.0,19.0,51.0,51.0
06073019209,Census Tract 192.09,73,San Diego,0.0,59.0,4.0,59.0,4.0,55.0,55.0
06073020813,Census Tract 208.13,73,San Diego,0.0,159.0,6.0,159.0,6.0,153.0,153.0
06073016706,Census Tract 167.06,73,San Diego,0.0,58.0,16.0,58.0,16.0,42.0,42.0
06073016404,Census Tract 164.04,73,San Diego,0.0,83.0,26.0,83.0,26.0,57.0,57.0
06073009109,Census Tract 91.09,73,San Diego,23.0,64.0,23.0,41.0,0.0,41.0,41.0
06073007402,Census Tract 74.02,73,San Diego,0.0,71.0,22.0,71.0,22.0,49.0,49.0
06073016621,Census Tract 166.21,73,San Diego,2.0,84.0,9.0,82.0,7.0,75.0,75.0
06073016620,Census Tract 166.20,73,San Diego,0.0,54.0,22.0,54.0,22.0,32.0,32.0
06073016813,Census Tract 168.13,73,San Diego,0.0,68.0,7.0,68.0,7.0,61.0,61.0
06073016812,Census Tract 168.12,73,San Diego,10.0,62.0,4.0,52.0,0.0,58.0,52.0
06073016704,Census Tract 167.04,73,San Diego,0.0,191.0,10.0,191.0,10.0,181.0,181.0
06073018805,Census Tract 188.05,73,San Diego,0.0,97.0,5.0,97.0,5.0,92.0,92.0
06073016619,Census Tract 166.19,73,San Diego,8.0,85.0,10.0,77.0,2.0,75.0,75.0
06073018804,Census Tract 188.04,73,San Diego,0.0,129.0,4.0,129.0,4.0,125.0,125.0
06073018525,Census Tract 185.25,73,San Diego,0.0,90.0,14.0,90.0,14.0,76.0,76.0
06073018524,Census Tract 185.24,73,San Diego,0.0,78.0,16.0,78.0,16.0,62.0,62.0
06073018522,Census Tract 185.22,73,San Diego,2.0,124.0,8.0,122.0,6.0,116.0,116.0
06073017067,Census Tract 170.67,73,San Diego,0.0,68.0,13.0,68.0,13.0,55.0,55.0
06073019811,Census Tract 198.11,73,San Diego,21.0,159.0,7.0,138.0,0.0,152.0,138.0
06073018620,Census Tract 186.20,73,San Diego,0.0,57.0,25.0,57.0,25.0,32.0,32.0
06073018619,Census Tract 186.19,73,San Diego,0.0,126.0,4.0,126.0,4.0,122.0,122.0
06073018617,Census Tract 186.17,73,San Diego,4.0,79.0,16.0,75.0,12.0,63.0,63.0
06073018618,Census Tract 186.18,73,San Diego,0.0,89.0,23.0,89.0,23.0,66.0,66.0
06073018622,Census Tract 186.22,73,San Diego,0.0,107.0,20.0,107.0,20.0,87.0,87.0
06013340004,Census Tract 3400.04,13,Contra Costa,0.0,87.0,10.0,87.0,10.0,77.0,77.0
06013337202,Census Tract 3372.02,13,Contra Costa,0.0,103.0,16.0,103.0,16.0,87.0,87.0
06013334007,Census Tract 3340.07,13,Contra Costa,0.0,75.0,17.0,75.0,17.0,58.0,58.0
06013334008,Census Tract 3340.08,13,Contra Costa,4.0,84.0,19.0,80.0,15.0,65.0,65.0
06013355123,Census Tract 3551.23,13,Contra Costa,0.0,66.0,9.0,66.0,9.0,57.0,57.0
06013355125,Census Tract 3551.25,13,Contra Costa,0.0,84.0,20.0,84.0,20.0,64.0,64.0
06013380001,Census Tract 3800.01,13,Contra Costa,14.0,62.0,6.0,48.0,0.0,56.0,48.0
06013380002,Census Tract 3800.02,13,Contra Costa,21.0,67.0,13.0,46.0,0.0,54.0,46.0
06037117404,Census Tract 1174.04,37,Los Angeles,0.0,95.0,10.0,95.0,10.0,85.0,85.0
06037123203,Census Tract 1232.03,37,Los Angeles,0.0,58.0,17.0,58.0,17.0,41.0,41.0
06037237600,Census Tract 2376,37,Los Angeles,2.0,62.0,18.0,60.0,16.0,44.0,44.0
06037204410,Census Tract 2044.10,37,Los Angeles,0.0,45.0,24.0,45.0,24.0,21.0,21.0
06037296220,Census Tract 2962.20,37,Los Angeles,8.0,65.0,18.0,57.0,10.0,47.0,47.0
06037228500,Census Tract 2285,37,Los Angeles,1.0,77.0,19.0,76.0,18.0,58.0,58.0
06037183810,Census Tract 1838.10,37,Los Angeles,6.0,75.0,19.0,69.0,13.0,56.0,56.0
06037460501,Census Tract 4605.01,37,Los Angeles,0.0,152.0,5.0,152.0,5.0,147.0,147.0
06037920314,Census Tract 9203.14,37,Los Angeles,16.0,82.0,4.0,66.0,0.0,78.0,66.0
06037575803,Census Tract 5758.03,37,Los Angeles,0.0,45.0,29.0,45.0,29.0,16.0,16.0
06037621201,Census Tract 6212.01,37,Los Angeles,0.0,205.0,10.0,205.0,10.0,195.0,195.0
06037131400,Census Tract 1314,37,Los Angeles,6.0,125.0,12.0,119.0,6.0,113.0,113.0
06037131600,Census Tract 1316,37,Los Angeles,1.0,107.0,9.0,106.0,8.0,98.0,98.0
06037131900,Census Tract 1319,37,Los Angeles,1.0,81.0,11.0,80.0,10.0,70.0,70.0
06087100700,Census Tract 1007,87,Santa Cruz,24.0,49.0,25.0,25.0,1.0,24.0,24.0
06037554405,Census Tract 5544.05,37,Los Angeles,16.0,73.0,15.0,57.0,0.0,58.0,57.0
06075017102,Census Tract 171.02,75,San Francisco,0.0,50.0,6.0,50.0,6.0,44.0,44.0
06075012302,Census Tract 123.02,75,San Francisco,2.0,37.0,11.0,35.0,9.0,26.0,26.0
06075016801,Census Tract 168.01,75,San Francisco,0.0,52.0,7.0,52.0,7.0,45.0,45.0
06075011902,Census Tract 119.02,75,San Francisco,2.0,39.0,11.0,37.0,9.0,28.0,28.0
06075012202,Census Tract 122.02,75,San Francisco,9.0,42.0,11.0,33.0,2.0,31.0,31.0
06075012601,Census Tract 126.01,75,San Francisco,0.0,44.0,8.0,44.0,8.0,36.0,36.0
06005000500,Census Tract 5,5,Amador,10.0,108.0,25.0,98.0,15.0,83.0,83.0
06005000401,Census Tract 4.01,5,Amador,5.0,219.0,40.0,214.0,35.0,179.0,179.0
06005000301,Census Tract 3.01,5,Amador,0.0,112.0,19.0,112.0,19.0,93.0,93.0
06005000402,Census Tract 4.02,5,Amador,1.0,184.0,31.0,183.0,30.0,153.0,153.0
06061021109,Census Tract 211.09,61,Placer,28.0,193.0,14.0,165.0,0.0,179.0,165.0
06061021801,Census Tract 218.01,61,Placer,0.0,148.0,6.0,148.0,6.0,142.0,142.0
06061021901,Census Tract 219.01,61,Placer,0.0,116.0,5.0,116.0,5.0,111.0,111.0
06075012602,Census Tract 126.02,75,San Francisco,10.0,53.0,3.0,43.0,0.0,50.0,43.0
06075012902,Census Tract 129.02,75,San Francisco,2.0,48.0,6.0,46.0,4.0,42.0,42.0
06075013101,Census Tract 131.01,75,San Francisco,0.0,48.0,8.0,48.0,8.0,40.0,40.0
06075013102,Census Tract 131.02,75,San Francisco,0.0,41.0,7.0,41.0,7.0,34.0,34.0
06075015801,Census Tract 158.01,75,San Francisco,0.0,52.0,6.0,52.0,6.0,46.0,46.0
06041102202,Census Tract 1022.02,41,Marin,0.0,143.0,12.0,143.0,12.0,131.0,131.0
06041102203,Census Tract 1022.03,41,Marin,21.0,161.0,13.0,140.0,0.0,148.0,140.0
06041109001,Census Tract 1090.01,41,Marin,0.0,86.0,15.0,86.0,15.0,71.0,71.0
06037262303,Census Tract 2623.03,37,Los Angeles,0.0,61.0,8.0,61.0,8.0,53.0,53.0
06097152203,Census Tract 1522.03,97,Sonoma,2.0,58.0,26.0,56.0,24.0,32.0,32.0
06061022002,Census Tract 220.02,61,Placer,5.0,178.0,4.0,173.0,0.0,174.0,173.0
06061020104,Census Tract 201.04,61,Placer,0.0,75.0,7.0,75.0,7.0,68.0,68.0
06061021501,Census Tract 215.01,61,Placer,14.0,157.0,6.0,143.0,0.0,151.0,143.0
06061020713,Census Tract 207.13,61,Placer,0.0,66.0,28.0,66.0,28.0,38.0,38.0
06061021129,Census Tract 211.29,61,Placer,0.0,77.0,26.0,77.0,26.0,51.0,51.0
06061021040,Census Tract 210.40,61,Placer,0.0,82.0,20.0,82.0,20.0,62.0,62.0
06037191410,Census Tract 1914.10,37,Los Angeles,2.0,56.0,23.0,54.0,21.0,33.0,33.0
06037541606,Census Tract 5416.06,37,Los Angeles,0.0,53.0,22.0,53.0,22.0,31.0,31.0
06037234800,Census Tract 2348,37,Los Angeles,0.0,66.0,16.0,66.0,16.0,50.0,50.0
06037500600,Census Tract 5006,37,Los Angeles,0.0,126.0,12.0,126.0,12.0,114.0,114.0
06037141600,Census Tract 1416,37,Los Angeles,0.0,79.0,6.0,79.0,6.0,73.0,73.0
06037302103,Census Tract 3021.03,37,Los Angeles,0.0,90.0,17.0,90.0,17.0,73.0,73.0
06037570601,Census Tract 5706.01,37,Los Angeles,0.0,107.0,15.0,107.0,15.0,92.0,92.0
06037211802,Census Tract 2118.02,37,Los Angeles,9.0,76.0,23.0,67.0,14.0,53.0,53.0
06037262100,Census Tract 2621,37,Los Angeles,1.0,69.0,4.0,68.0,3.0,65.0,65.0
06037191720,Census Tract 1917.20,37,Los Angeles,4.0,59.0,25.0,55.0,21.0,34.0,34.0
06037194300,Census Tract 1943,37,Los Angeles,0.0,59.0,8.0,59.0,8.0,51.0,51.0
06037122420,Census Tract 1224.20,37,Los Angeles,1.0,100.0,14.0,99.0,13.0,86.0,86.0
06037128220,Census Tract 1282.20,37,Los Angeles,0.0,62.0,17.0,62.0,17.0,45.0,45.0
06097152903,Census Tract 1529.03,97,Sonoma,0.0,133.0,23.0,133.0,23.0,110.0,110.0
06097152904,Census Tract 1529.04,97,Sonoma,0.0,150.0,19.0,150.0,19.0,131.0,131.0
06061021038,Census Tract 210.38,61,Placer,0.0,385.0,20.0,385.0,20.0,365.0,365.0
06045011102,Census Tract 111.02,45,Mendocino,7.0,183.0,4.0,176.0,0.0,179.0,176.0
06037194101,Census Tract 1941.01,37,Los Angeles,0.0,61.0,8.0,61.0,8.0,53.0,53.0
06037111205,Census Tract 1112.05,37,Los Angeles,0.0,76.0,12.0,76.0,12.0,64.0,64.0
06037265602,Census Tract 2656.02,37,Los Angeles,0.0,47.0,22.0,47.0,22.0,25.0,25.0
06037115403,Census Tract 1154.03,37,Los Angeles,2.0,67.0,15.0,65.0,13.0,52.0,52.0
06037297201,Census Tract 2972.01,37,Los Angeles,3.0,63.0,20.0,60.0,17.0,43.0,43.0
06037603802,Census Tract 6038.02,37,Los Angeles,0.0,68.0,16.0,68.0,16.0,52.0,52.0
06037125502,Census Tract 1255.02,37,Los Angeles,2.0,68.0,18.0,66.0,16.0,50.0,50.0
06037127103,Census Tract 1271.03,37,Los Angeles,31.0,68.0,24.0,37.0,0.0,44.0,37.0
06037127603,Census Tract 1276.03,37,Los Angeles,0.0,58.0,20.0,58.0,20.0,38.0,38.0
06037127711,Census Tract 1277.11,37,Los Angeles,9.0,61.0,13.0,52.0,4.0,48.0,48.0
06037127803,Census Tract 1278.03,37,Los Angeles,18.0,98.0,16.0,80.0,0.0,82.0,80.0
06037127806,Census Tract 1278.06,37,Los Angeles,2.0,70.0,16.0,68.0,14.0,54.0,54.0
06037128101,Census Tract 1281.01,37,Los Angeles,1.0,61.0,16.0,60.0,15.0,45.0,45.0
06037128601,Census Tract 1286.01,37,Los Angeles,0.0,94.0,16.0,94.0,16.0,78.0,78.0
06037128602,Census Tract 1286.02,37,Los Angeles,1.0,56.0,12.0,55.0,11.0,44.0,44.0
06037128802,Census Tract 1288.02,37,Los Angeles,3.0,84.0,13.0,81.0,10.0,71.0,71.0
06029003815,Census Tract 38.15,29,Kern,0.0,149.0,18.0,149.0,18.0,131.0,131.0
06029003824,Census Tract 38.24,29,Kern,0.0,50.0,18.0,50.0,18.0,32.0,32.0
06029005804,Census Tract 58.04,29,Kern,0.0,123.0,9.0,123.0,9.0,114.0,114.0
06029005512,Census Tract 55.12,29,Kern,0.0,89.0,11.0,89.0,11.0,78.0,78.0
06029005806,Census Tract 58.06,29,Kern,0.0,103.0,12.0,103.0,12.0,91.0,91.0
06029005803,Census Tract 58.03,29,Kern,0.0,57.0,19.0,57.0,19.0,38.0,38.0
06029005406,Census Tract 54.06,29,Kern,0.0,83.0,16.0,83.0,16.0,67.0,67.0
06029005410,Census Tract 54.10,29,Kern,0.0,46.0,10.0,46.0,10.0,36.0,36.0
06029005409,Census Tract 54.09,29,Kern,0.0,91.0,17.0,91.0,17.0,74.0,74.0
06029005408,Census Tract 54.08,29,Kern,0.0,96.0,13.0,96.0,13.0,83.0,83.0
06029002503,Census Tract 25.03,29,Kern,0.0,57.0,19.0,57.0,19.0,38.0,38.0
06029002305,Census Tract 23.05,29,Kern,0.0,49.0,24.0,49.0,24.0,25.0,25.0
06029003132,Census Tract 31.32,29,Kern,0.0,73.0,26.0,73.0,26.0,47.0,47.0
06037131702,Census Tract 1317.02,37,Los Angeles,0.0,67.0,15.0,67.0,15.0,52.0,52.0
06037132002,Census Tract 1320.02,37,Los Angeles,0.0,71.0,10.0,71.0,10.0,61.0,61.0
06037132101,Census Tract 1321.01,37,Los Angeles,0.0,86.0,14.0,86.0,14.0,72.0,72.0
06037273502,Census Tract 2735.02,37,Los Angeles,0.0,51.0,14.0,51.0,14.0,37.0,37.0
06037273902,Census Tract 2739.02,37,Los Angeles,1.0,73.0,12.0,72.0,11.0,61.0,61.0
06037275102,Census Tract 2751.02,37,Los Angeles,0.0,72.0,16.0,72.0,16.0,56.0,56.0
06037275603,Census Tract 2756.03,37,Los Angeles,1.0,59.0,13.0,58.0,12.0,46.0,46.0
06037461502,Census Tract 4615.02,37,Los Angeles,0.0,121.0,12.0,121.0,12.0,109.0,109.0
06037461901,Census Tract 4619.01,37,Los Angeles,0.0,94.0,14.0,94.0,14.0,80.0,80.0
06037462002,Census Tract 4620.02,37,Los Angeles,0.0,74.0,18.0,74.0,18.0,56.0,56.0
06037462201,Census Tract 4622.01,37,Los Angeles,0.0,73.0,18.0,73.0,18.0,55.0,55.0
06037462202,Census Tract 4622.02,37,Los Angeles,12.0,68.0,17.0,56.0,5.0,51.0,51.0
06037462301,Census Tract 4623.01,37,Los Angeles,0.0,86.0,16.0,86.0,16.0,70.0,70.0
06037231720,Census Tract 2317.20,37,Los Angeles,0.0,72.0,19.0,72.0,19.0,53.0,53.0
06037403317,Census Tract 4033.17,37,Los Angeles,0.0,111.0,6.0,111.0,6.0,105.0,105.0
06037212410,Census Tract 2124.10,37,Los Angeles,0.0,69.0,32.0,69.0,32.0,37.0,37.0
06037127102,Census Tract 1271.02,37,Los Angeles,1.0,105.0,14.0,104.0,13.0,91.0,91.0
06037482201,Census Tract 4822.01,37,Los Angeles,1.0,80.0,15.0,79.0,14.0,65.0,65.0
06037482202,Census Tract 4822.02,37,Los Angeles,0.0,108.0,16.0,108.0,16.0,92.0,92.0
06037482301,Census Tract 4823.01,37,Los Angeles,0.0,102.0,14.0,102.0,14.0,88.0,88.0
06037482303,Census Tract 4823.03,37,Los Angeles,0.0,105.0,13.0,105.0,13.0,92.0,92.0
06037462302,Census Tract 4623.02,37,Los Angeles,12.0,72.0,15.0,60.0,3.0,57.0,57.0
06037554513,Census Tract 5545.13,37,Los Angeles,0.0,63.0,17.0,63.0,17.0,46.0,46.0
06037262200,Census Tract 2622,37,Los Angeles,43.0,110.0,4.0,67.0,0.0,106.0,67.0
06037297110,Census Tract 2971.10,37,Los Angeles,3.0,76.0,18.0,73.0,15.0,58.0,58.0
